home_team,away_team,date,home_goals,home_assists,home_pens_made,home_pens_att,home_shots,home_shots_on_target,home_cards_yellow,home_cards_red,home_touches,home_tackles,home_interceptions,home_blocks,home_xg,home_npxg,home_xg_assist,home_sca,home_gca,home_passes_completed,home_passes,home_passes_pct,home_progressive_passes,home_carries,home_progressive_carries,home_take_ons,home_take_ons_won,home_passes_total_distance,home_passes_progressive_distance,home_passes_completed_short,home_passes_short,home_passes_pct_short,home_passes_completed_medium,home_passes_medium,home_passes_pct_medium,home_passes_completed_long,home_passes_long,home_passes_pct_long,home_pass_xa,home_assisted_shots,home_passes_into_final_third,home_passes_into_penalty_area,home_crosses_into_penalty_area,home_passes_live,home_passes_dead,home_passes_free_kicks,home_through_balls,home_passes_switches,home_crosses,home_throw_ins,home_corner_kicks,home_corner_kicks_in,home_corner_kicks_out,home_corner_kicks_straight,home_passes_offsides,home_passes_blocked,home_tackles_won,home_tackles_def_3rd,home_tackles_mid_3rd,home_tackles_att_3rd,home_challenge_tackles,home_challenges,home_challenge_tackles_pct,home_challenges_lost,home_blocked_shots,home_blocked_passes,home_tackles_interceptions,home_clearances,home_errors,home_touches_def_pen_area,home_touches_def_3rd,home_touches_mid_3rd,home_touches_att_3rd,home_touches_att_pen_area,home_touches_live_ball,home_take_ons_won_pct,home_take_ons_tackled,home_take_ons_tackled_pct,home_carries_distance,home_carries_progressive_distance,home_carries_into_final_third,home_carries_into_penalty_area,home_miscontrols,home_dispossessed,home_passes_received,home_progressive_passes_received,home_cards_yellow_red,home_fouls,home_fouled,home_offsides,home_pens_won,home_pens_conceded,home_own_goals,home_ball_recoveries,home_aerials_won,home_aerials_lost,home_aerials_won_pct,away_goals,away_assists,away_pens_made,away_pens_att,away_shots,away_shots_on_target,away_cards_yellow,away_cards_red,away_touches,away_tackles,away_interceptions,away_blocks,away_xg,away_npxg,away_xg_assist,away_sca,away_gca,away_passes_completed,away_passes,away_passes_pct,away_progressive_passes,away_carries,away_progressive_carries,away_take_ons,away_take_ons_won,away_passes_total_distance,away_passes_progressive_distance,away_passes_completed_short,away_passes_short,away_passes_pct_short,away_passes_completed_medium,away_passes_medium,away_passes_pct_medium,away_passes_completed_long,away_passes_long,away_passes_pct_long,away_pass_xa,away_assisted_shots,away_passes_into_final_third,away_passes_into_penalty_area,away_crosses_into_penalty_area,away_passes_live,away_passes_dead,away_passes_free_kicks,away_through_balls,away_passes_switches,away_crosses,away_throw_ins,away_corner_kicks,away_corner_kicks_in,away_corner_kicks_out,away_corner_kicks_straight,away_passes_offsides,away_passes_blocked,away_tackles_won,away_tackles_def_3rd,away_tackles_mid_3rd,away_tackles_att_3rd,away_challenge_tackles,away_challenges,away_challenge_tackles_pct,away_challenges_lost,away_blocked_shots,away_blocked_passes,away_tackles_interceptions,away_clearances,away_errors,away_touches_def_pen_area,away_touches_def_3rd,away_touches_mid_3rd,away_touches_att_3rd,away_touches_att_pen_area,away_touches_live_ball,away_take_ons_won_pct,away_take_ons_tackled,away_take_ons_tackled_pct,away_carries_distance,away_carries_progressive_distance,away_carries_into_final_third,away_carries_into_penalty_area,away_miscontrols,away_dispossessed,away_passes_received,away_progressive_passes_received,away_cards_yellow_red,away_fouls,away_fouled,away_offsides,away_pens_won,away_pens_conceded,away_own_goals,away_ball_recoveries,away_aerials_won,away_aerials_lost,away_aerials_won_pct
Crystal Palace,Swansea City,2017-08-26,0,0,0,0,16,3,4,0,641,16,14,5,0.9,0.9,0.8,32,0,455,560,81.3,47,342,19,10,7,7835,3029,219,237,92.4,182,207,87.9,41,87,47.1,1.1,13,33,13,5,517,43,8,0,6,22,27,1,1,0,0,0,7,11,8,7,1,5,9,55.6,4,2,3,30,9,2,33,163,313,167,18,641,70.0,3,30.0,2132,1181,12,2,13,17,449,46,0,9,6,0,0,0,0,54,21,18,53.8,2,2,0,0,7,3,1,0,584,20,5,4,0.8,0.8,0.5,12,4,390,494,78.9,19,309,12,9,4,7716,2672,169,187,90.4,145,174,83.3,64,111,57.7,0.3,5,15,3,2,441,50,9,1,8,5,20,1,0,1,0,3,3,15,12,6,2,3,10,30.0,7,1,3,25,32,1,68,201,309,75,8,584,44.4,5,55.6,1724,921,6,1,9,11,388,19,0,6,9,3,0,0,0,45,18,21,46.2
Newcastle United,West Ham United,2017-08-26,3,3,0,0,17,8,1,0,422,14,15,10,2.3,2.3,2.2,31,6,195,316,61.7,29,221,16,16,8,4145,2352,81,115,70.4,71,104,68.3,39,80,48.8,1.2,15,22,7,5,270,46,13,1,2,21,19,7,0,4,1,0,8,12,4,9,1,8,16,50.0,8,0,10,29,22,0,40,109,191,127,30,422,50.0,8,50.0,1254,592,11,9,10,9,195,29,0,17,10,0,0,0,0,46,24,16,60.0,0,0,0,0,8,3,3,0,628,17,7,9,0.6,0.6,0.1,13,0,394,528,74.6,31,314,7,16,8,8600,2797,115,142,81.0,201,234,85.9,76,139,54.7,0.1,4,24,3,1,458,68,16,0,13,15,32,5,2,1,2,2,11,13,8,6,3,8,16,50.0,8,3,6,24,24,0,69,205,347,81,10,628,50.0,8,50.0,1861,762,3,2,9,6,391,31,0,11,16,2,0,0,0,41,16,24,40.0
Manchester United,Leicester City,2017-08-26,2,2,0,1,21,6,1,0,818,9,8,6,2.9,2.1,1.9,40,3,604,724,83.4,75,535,40,21,17,9545,3253,322,355,90.7,219,246,89.0,42,81,51.9,1.6,18,45,20,4,679,43,8,2,3,38,19,9,2,5,0,2,14,8,4,5,0,4,14,28.6,10,2,4,17,19,0,42,153,368,303,37,817,81.0,4,19.0,3026,1700,30,7,11,18,601,74,0,8,6,2,0,0,0,59,22,23,48.9,0,0,0,0,11,4,2,0,459,22,13,14,0.9,0.9,0.9,18,0,223,331,67.4,24,168,13,14,10,4107,1991,110,136,80.9,66,96,68.8,35,74,47.3,0.5,10,22,5,1,288,40,9,0,1,10,14,3,2,0,0,3,6,14,13,8,1,4,21,19.0,17,7,7,35,47,0,85,176,194,94,12,459,71.4,4,28.6,1124,632,10,5,13,5,218,24,0,7,8,3,0,1,0,47,23,22,51.1
Chelsea,Everton,2017-08-27,2,2,0,0,18,7,2,0,728,14,7,9,1.0,1.0,0.8,33,4,526,632,83.2,49,458,26,15,11,9118,3065,242,263,92.0,220,252,87.3,51,91,56.0,1.0,13,39,9,1,586,46,7,1,5,18,26,6,2,0,1,0,6,9,7,4,3,3,10,30.0,7,2,7,21,25,0,66,217,329,189,20,728,73.3,4,26.7,2624,1527,20,7,10,13,524,48,0,12,7,0,0,0,0,57,15,10,60.0,0,0,0,0,7,0,2,0,584,17,16,12,0.4,0.4,0.3,14,0,380,482,78.8,29,292,5,10,7,6972,2258,164,176,93.2,168,194,86.6,40,93,43.0,0.4,6,24,5,1,439,43,12,0,1,16,20,3,3,0,0,0,9,12,11,6,0,4,15,26.7,11,7,5,33,28,1,73,215,285,87,6,584,70.0,3,30.0,1365,723,10,0,11,11,378,29,0,7,11,0,0,0,0,53,10,15,40.0
West Bromwich Albion,Stoke City,2017-08-27,1,1,0,0,10,2,2,0,461,17,3,9,0.8,0.8,0.8,18,2,267,372,71.8,28,249,13,8,4,5147,1922,104,117,88.9,113,143,79.0,39,89,43.8,0.8,7,25,6,5,317,53,9,1,1,34,21,10,10,0,0,2,10,13,12,5,0,9,19,47.4,10,5,4,20,25,1,56,160,187,118,16,461,50.0,4,50.0,1284,670,7,1,10,16,263,27,0,10,8,2,0,0,0,36,12,28,30.0,1,0,0,0,16,2,2,0,616,20,7,5,1.3,1.3,0.8,30,2,406,485,83.7,56,322,21,19,10,7409,2562,190,209,90.9,154,173,89.0,54,87,62.1,0.7,14,48,14,4,441,44,12,0,11,22,19,4,3,1,0,0,6,11,8,7,5,4,8,50.0,4,0,5,27,45,0,57,162,282,178,23,616,52.6,9,47.4,1876,1102,15,3,18,8,403,54,0,9,10,0,0,0,0,26,28,12,70.0
Tottenham Hotspur,Burnley,2017-08-27,1,0,0,0,28,5,0,0,735,9,6,7,2.4,2.4,1.2,50,1,534,638,83.7,59,481,39,18,10,9384,3049,250,278,89.9,216,238,90.8,56,94,59.6,1.9,19,46,15,3,584,53,14,1,3,26,14,10,1,7,0,1,14,7,1,5,3,4,10,40.0,6,2,5,15,21,1,58,165,350,227,30,735,55.6,8,44.4,2912,1744,22,6,10,8,526,59,0,9,9,1,0,0,0,48,14,27,34.1,1,1,0,0,13,3,0,0,453,16,15,25,0.9,0.9,0.6,24,2,222,322,68.9,19,172,10,10,6,4810,2278,76,89,85.4,93,109,85.3,46,99,46.5,0.6,11,23,5,2,277,39,9,4,1,20,13,7,4,2,1,6,7,9,11,4,1,8,18,44.4,10,17,8,31,42,1,84,207,165,84,17,453,60.0,4,40.0,962,467,5,3,8,5,220,19,0,9,9,6,0,0,0,47,27,14,65.9
Liverpool,Arsenal,2017-08-27,4,3,0,0,18,10,2,0,643,19,12,14,3.1,3.1,2.3,27,6,433,544,79.6,36,367,27,16,15,7616,2363,180,204,88.2,217,243,89.3,30,77,39.0,1.8,13,28,8,3,495,46,13,2,3,16,17,4,0,2,0,3,5,16,8,9,2,7,16,43.8,9,2,12,31,18,0,63,180,308,165,26,643,93.8,1,6.3,2025,1084,23,9,9,12,431,36,0,6,8,3,0,0,0,55,11,14,44.0,0,0,0,0,8,0,4,0,684,13,15,6,0.6,0.6,0.4,16,0,465,578,80.4,48,452,15,16,9,7618,2730,223,254,87.8,196,219,89.5,34,68,50.0,0.8,6,23,9,0,531,42,8,1,4,7,18,3,2,0,0,5,13,11,2,9,2,1,16,6.3,15,3,3,28,23,3,67,187,370,133,22,684,56.3,7,43.8,2047,1022,12,5,12,12,463,48,0,9,6,5,0,0,0,52,14,11,56.0
Manchester City,Liverpool,2017-09-09,5,5,0,0,13,10,2,0,868,14,12,10,2.4,2.4,2.1,22,10,689,781,88.2,63,661,29,12,4,11961,3566,301,324,92.9,333,361,92.2,44,68,64.7,1.5,10,39,9,3,732,44,11,6,1,19,21,8,0,3,0,5,2,10,8,4,2,5,15,33.3,10,2,8,26,15,0,46,177,535,159,23,868,33.3,8,66.7,2862,1535,15,7,11,7,688,63,0,10,9,5,0,0,0,52,9,4,69.2,0,0,0,0,7,3,2,1,500,15,18,2,0.7,0.7,0.5,13,0,312,407,76.7,19,230,12,15,10,5475,1981,133,155,85.8,133,157,84.7,33,69,47.8,0.4,4,21,6,2,362,43,13,3,2,9,17,3,3,0,0,2,9,12,11,3,1,8,12,66.7,4,0,2,33,22,1,61,232,174,98,11,500,66.7,5,33.3,1187,616,8,6,9,9,310,19,0,9,10,2,0,0,0,49,4,9,30.8
Everton,Tottenham Hotspur,2017-09-09,0,0,0,0,12,1,3,0,629,17,15,8,0.9,0.9,0.8,22,0,401,519,77.3,39,298,6,9,6,7364,2705,179,201,89.1,146,166,88.0,58,112,51.8,1.2,9,30,8,3,458,57,17,0,2,26,19,7,2,5,0,4,14,10,10,4,3,7,17,41.2,10,3,5,32,23,1,70,220,282,135,22,629,66.7,3,33.3,1273,645,4,0,15,10,396,38,0,14,12,4,0,0,0,49,12,15,44.4,3,2,0,0,15,6,1,0,620,13,11,17,1.8,1.8,1.1,26,5,395,507,77.9,39,277,17,17,10,8111,2966,139,160,86.9,186,212,87.7,65,116,56.0,1.0,10,43,14,5,455,49,17,0,11,17,22,3,1,2,0,3,6,9,3,8,2,3,9,33.3,6,6,11,24,34,1,70,210,247,168,23,620,58.8,7,41.2,1611,768,10,3,8,10,392,39,0,14,14,3,0,0,0,50,15,12,55.6
Arsenal,Bournemouth,2017-09-09,3,3,0,0,17,9,0,0,729,16,18,6,2.2,2.2,2.1,31,5,494,627,78.8,50,421,13,12,8,8707,3008,216,251,86.1,221,260,85.0,42,84,50.0,1.0,15,43,12,1,572,51,9,5,4,12,26,10,1,4,0,4,8,12,6,9,1,6,13,46.2,7,0,6,34,22,0,59,201,336,199,29,729,66.7,4,33.3,1822,829,9,8,12,7,492,50,0,14,9,4,0,0,0,61,18,18,50.0,0,0,0,0,7,2,1,0,551,11,19,11,0.6,0.6,0.3,12,0,321,453,70.9,28,328,12,13,7,5903,1947,142,176,80.7,131,170,77.1,42,90,46.7,0.5,4,17,5,3,397,56,17,0,1,20,27,3,1,1,0,0,8,8,5,5,1,4,12,33.3,8,4,7,30,20,1,71,219,249,91,15,551,53.8,6,46.2,1930,767,10,0,11,10,318,27,0,10,12,0,0,0,0,54,18,18,50.0
Leicester City,Chelsea,2017-09-09,1,0,1,1,7,1,1,0,500,18,12,15,1.4,0.6,0.5,11,1,288,397,72.5,39,263,24,18,7,5721,2520,125,155,80.6,99,122,81.1,52,89,58.4,0.4,3,25,5,3,349,47,10,0,6,21,23,2,2,0,0,1,6,17,9,6,3,6,17,35.3,11,5,10,30,26,0,61,145,232,130,16,499,38.9,11,61.1,1660,898,16,3,14,9,286,38,0,11,8,1,1,0,0,56,12,7,63.2,2,2,0,0,16,6,0,0,684,20,12,5,0.8,0.8,0.8,28,4,462,570,81.1,52,355,30,17,11,8578,2690,184,209,88.0,208,235,88.5,54,88,61.4,0.6,15,36,14,2,520,47,11,2,6,21,17,9,2,3,0,3,15,16,9,10,1,11,18,61.1,7,2,3,32,22,0,58,199,319,175,23,684,64.7,6,35.3,2176,1340,20,8,10,12,457,52,0,8,10,3,0,1,0,55,7,12,36.8
Brighton & Hove Albion,West Bromwich Albion,2017-09-09,3,3,0,0,12,6,2,0,606,17,17,8,0.4,0.4,0.4,24,6,386,487,79.3,38,372,13,5,3,7395,2605,173,192,90.1,161,190,84.7,49,94,52.1,0.2,9,37,5,2,448,38,5,0,6,13,16,2,2,0,0,1,9,11,11,6,0,5,15,33.3,10,2,6,34,45,0,65,229,280,105,4,606,60.0,2,40.0,2059,1104,8,0,11,6,379,36,0,9,4,1,0,0,0,50,14,23,37.8,1,1,0,0,12,3,0,0,622,8,10,10,1.0,1.0,0.9,23,2,408,526,77.6,52,361,28,15,10,7181,2598,197,225,87.6,153,176,86.9,49,100,49.0,0.5,9,35,9,4,471,54,10,1,3,35,28,6,5,0,0,1,16,4,4,2,2,2,5,40.0,3,3,7,18,28,0,45,182,285,161,19,622,66.7,5,33.3,2100,1097,17,0,12,12,408,52,0,4,8,1,0,0,0,49,23,14,62.2
Southampton,Watford,2017-09-09,0,0,0,0,9,1,0,0,599,19,12,13,0.3,0.3,0.3,15,0,338,482,70.1,44,313,18,12,6,6144,2215,148,173,85.5,133,179,74.3,48,101,47.5,0.4,7,36,9,2,415,65,12,1,6,22,32,7,6,0,0,2,13,9,10,8,1,11,21,52.4,10,4,9,31,23,0,64,171,292,146,19,599,50.0,6,50.0,1656,951,6,6,17,13,332,44,0,8,11,2,0,0,0,55,19,23,45.2,2,2,0,0,12,3,0,0,557,19,19,15,0.7,0.7,0.4,19,3,298,429,69.5,33,278,10,21,10,5294,2327,148,190,77.9,106,141,75.2,35,72,48.6,0.4,9,23,3,1,384,44,8,0,2,9,26,4,1,2,0,1,10,13,12,5,2,6,12,50.0,6,5,10,38,34,0,66,171,271,120,17,557,47.6,11,52.4,1256,655,17,7,14,8,295,33,0,11,8,1,0,0,0,51,23,19,54.8
Stoke City,Manchester United,2017-09-09,2,2,0,0,10,5,0,0,467,19,7,12,1.2,1.2,1.2,19,4,271,363,74.7,29,265,15,11,9,4876,2118,135,147,91.8,97,117,82.9,31,73,42.5,0.7,9,21,3,2,320,42,14,3,3,14,13,5,5,0,0,1,4,13,12,5,2,4,14,28.6,10,4,8,26,31,0,62,155,237,81,14,467,81.8,2,18.2,1502,798,7,5,14,7,269,29,0,10,10,1,0,0,0,38,13,16,44.8,2,1,0,0,18,8,0,0,701,9,8,4,2.2,2.2,1.8,33,2,525,628,83.6,37,407,28,14,10,9195,2905,213,224,95.1,233,266,87.6,53,88,60.2,1.5,13,40,11,1,569,55,10,5,2,30,24,11,4,2,0,4,16,7,5,3,1,2,11,18.2,9,1,3,17,16,0,45,152,340,212,34,701,71.4,4,28.6,2259,1298,20,9,5,15,522,36,0,10,9,4,0,0,0,37,16,13,55.2
Burnley,Crystal Palace,2017-09-10,1,0,0,0,4,2,1,0,435,18,6,27,0.3,0.3,0.2,5,0,175,299,58.5,26,165,8,10,7,3627,1876,72,91,79.1,66,106,62.3,31,77,40.3,0.3,3,22,2,1,241,50,12,0,3,12,24,3,1,0,1,8,9,13,8,8,2,7,31,22.6,24,14,13,24,55,0,83,165,192,84,7,435,70.0,3,30.0,692,374,2,2,13,9,173,25,0,7,14,8,0,0,0,45,23,17,57.5,0,0,0,0,23,3,1,0,632,12,12,9,2.0,2.0,1.6,42,0,382,523,73.0,41,362,24,31,24,6210,2436,215,242,88.8,126,166,75.9,34,95,35.8,1.3,13,32,12,4,453,69,13,0,1,37,33,13,0,3,10,1,16,7,7,3,2,3,10,30.0,7,0,9,24,20,1,40,169,280,194,27,632,77.4,7,22.6,2044,920,18,3,18,11,374,39,0,14,7,1,0,0,0,47,17,23,42.5
Swansea City,Newcastle United,2017-09-10,0,0,0,0,10,3,2,0,683,14,7,10,1.2,1.2,1.0,18,0,462,587,78.7,48,354,20,18,13,9338,3272,159,182,87.4,226,270,83.7,72,114,63.2,1.0,7,28,10,4,538,48,13,1,6,31,21,7,3,3,1,1,9,10,9,3,2,4,9,44.4,5,3,7,21,30,0,54,196,321,170,19,683,72.2,5,27.8,1673,948,19,0,13,16,460,48,0,11,14,1,0,0,0,49,21,16,56.8,1,1,0,0,16,8,3,0,497,21,11,8,1.0,1.0,0.8,28,2,258,363,71.1,34,252,9,9,5,4401,2187,132,163,81.0,79,105,75.2,32,70,45.7,0.5,14,19,6,3,320,43,12,0,3,19,14,5,1,4,0,0,10,15,11,5,5,5,18,27.8,13,2,6,32,36,0,59,167,194,143,15,497,55.6,4,44.4,1330,691,15,3,21,10,256,34,0,15,11,0,0,0,0,51,16,21,43.2
West Ham United,Huddersfield Town,2017-09-11,2,1,0,0,19,3,1,0,490,21,10,17,1.9,1.9,0.8,33,3,250,373,67.0,34,211,7,9,4,5425,2373,83,110,75.5,107,134,79.9,55,109,50.5,0.6,12,32,7,3,318,55,13,0,3,32,27,10,6,4,0,0,13,11,8,10,3,3,11,27.3,8,7,10,31,28,0,39,133,234,130,15,490,44.4,5,55.6,1003,411,5,1,12,14,247,34,0,11,12,0,0,0,0,46,34,26,56.7,0,0,0,0,10,2,2,0,599,19,2,14,0.4,0.4,0.3,15,0,354,471,75.2,25,301,14,11,8,5915,2035,161,186,86.6,142,167,85.0,35,75,46.7,0.2,9,7,2,1,422,48,11,0,0,19,20,3,0,2,0,1,15,14,9,8,2,5,9,55.6,4,6,8,21,48,1,70,226,274,106,7,599,72.7,3,27.3,1827,906,15,1,16,18,353,25,0,14,11,1,0,0,0,47,26,34,43.3
Bournemouth,Brighton & Hove Albion,2017-09-15,2,2,0,0,15,3,0,0,795,12,9,10,1.2,1.2,0.9,23,4,594,688,86.3,62,506,27,27,18,9935,3044,262,286,91.6,251,287,87.5,54,79,68.4,1.1,9,45,10,0,644,43,12,4,6,18,16,6,1,2,0,1,4,8,3,5,4,7,20,35.0,13,2,8,21,16,0,36,156,382,265,16,795,66.7,9,33.3,2969,1587,22,4,23,10,593,61,0,5,12,1,0,0,0,52,21,17,55.3,1,1,0,0,9,1,0,0,522,19,13,9,0.9,0.9,0.8,16,2,308,427,72.1,31,250,8,20,13,6359,2416,114,138,82.6,116,144,80.6,64,112,57.1,0.5,6,26,1,1,377,49,6,0,8,13,23,4,3,1,0,1,10,16,14,5,0,9,27,33.3,18,7,2,32,26,2,71,212,233,85,12,522,65.0,7,35.0,1185,496,8,2,14,5,307,31,0,12,4,1,0,0,0,52,17,21,44.7
Crystal Palace,Southampton,2017-09-16,0,0,0,0,14,3,5,0,559,15,7,12,2.1,2.1,1.7,26,0,331,454,72.9,39,351,14,14,10,5968,2643,157,193,81.3,120,156,76.9,43,84,51.2,0.7,13,36,9,1,407,47,14,0,2,22,17,5,3,0,2,0,11,12,10,4,1,7,15,46.7,8,4,8,22,25,0,52,150,255,160,21,559,71.4,4,28.6,1765,788,11,3,18,11,326,39,0,14,13,0,0,0,0,55,19,20,48.7,1,0,0,0,13,4,1,0,667,15,10,7,1.0,1.0,0.6,22,2,424,540,78.5,49,423,16,15,8,7978,2719,189,222,85.1,168,198,84.8,56,95,58.9,0.9,11,33,13,1,491,48,14,0,8,16,17,5,5,0,0,1,11,11,4,9,2,4,14,28.6,10,2,5,25,42,1,59,190,326,157,26,667,53.3,7,46.7,2008,1024,12,5,11,8,422,49,0,13,13,1,0,0,0,67,20,19,51.3
Newcastle United,Stoke City,2017-09-16,2,2,0,0,14,3,3,0,462,25,10,14,2.0,2.0,1.7,25,4,228,335,68.1,24,174,14,11,6,4455,2200,99,124,79.8,81,105,77.1,39,83,47.0,1.3,11,23,8,3,277,56,12,2,4,18,22,7,3,1,0,2,6,14,16,8,1,7,18,38.9,11,2,12,35,38,0,56,182,184,104,17,462,54.5,5,45.5,1057,624,8,4,12,10,226,24,0,13,11,2,0,0,0,44,22,21,51.2,1,1,0,0,13,4,1,0,579,15,9,8,0.7,0.7,0.7,23,2,352,471,74.7,45,339,9,18,11,6531,2682,156,187,83.4,137,170,80.6,49,90,54.4,0.4,12,43,4,2,397,73,14,3,6,14,43,5,1,3,0,1,14,11,7,6,2,5,11,45.5,6,4,4,24,27,1,58,147,285,154,19,579,61.1,7,38.9,1554,640,5,4,16,18,348,43,0,11,12,1,0,0,0,44,21,22,48.8
Huddersfield Town,Leicester City,2017-09-16,1,1,0,0,15,3,1,0,681,16,10,13,0.7,0.7,0.5,27,2,423,563,75.1,37,301,15,10,8,7453,2799,214,243,88.1,135,171,78.9,56,111,50.5,0.7,10,31,14,9,503,57,7,0,6,38,33,8,6,1,0,3,16,11,8,6,2,7,20,35.0,13,5,8,26,31,0,65,198,275,212,20,681,80.0,2,20.0,1631,744,11,4,16,6,420,36,0,6,6,3,0,1,0,57,24,27,47.1,1,0,1,1,9,0,1,0,523,8,9,16,1.4,0.6,0.5,19,2,278,391,71.1,31,237,14,20,13,4997,2264,122,152,80.3,110,141,78.0,35,71,49.3,0.4,7,24,3,0,338,52,7,1,0,9,35,4,4,0,0,1,8,4,5,3,0,2,10,20.0,8,6,10,17,43,0,55,177,259,94,21,522,65.0,7,35.0,1444,729,5,9,21,9,275,31,0,6,6,1,1,0,0,55,27,24,52.9
Liverpool,Burnley,2017-09-16,1,1,0,0,35,9,1,0,841,6,6,8,2.3,2.3,2.2,66,2,624,748,83.4,88,531,35,20,14,11306,4230,239,263,90.9,318,360,88.3,52,94,55.3,1.2,34,63,19,2,686,61,14,1,3,34,29,12,4,3,0,1,15,5,1,4,1,2,5,40.0,3,1,7,12,10,0,46,216,344,285,48,841,70.0,6,30.0,3105,1671,24,11,13,5,614,87,0,7,8,1,0,0,0,53,8,14,36.4,1,0,0,0,5,3,2,0,424,11,7,20,0.2,0.2,0.2,8,2,196,304,64.5,21,194,1,5,3,4138,2370,84,103,81.6,70,103,68.0,33,74,44.6,0.2,4,22,0,0,262,37,6,0,0,7,10,2,2,0,0,5,8,6,5,4,2,6,20,30.0,14,11,9,18,43,0,99,190,181,56,5,424,60.0,2,40.0,913,494,1,0,10,4,191,19,0,9,7,5,0,0,0,46,14,8,63.6
West Bromwich Albion,West Ham United,2017-09-16,0,0,0,0,6,1,2,0,410,7,9,6,0.7,0.7,0.6,12,0,231,325,71.1,21,194,10,13,9,4145,1886,120,137,87.6,75,99,75.8,31,80,38.8,0.5,5,14,4,3,281,41,8,0,3,15,17,2,2,0,0,3,2,7,4,2,1,4,9,44.4,5,3,3,16,33,0,59,184,158,74,8,410,69.2,4,30.8,1224,632,13,2,11,7,228,21,0,15,7,3,0,0,0,42,6,15,28.6,0,0,0,0,9,1,2,0,621,11,7,4,0.3,0.3,0.3,17,0,445,548,81.2,32,374,13,9,5,10079,3278,126,147,85.7,229,265,86.4,88,127,69.3,0.2,7,36,3,3,495,51,18,1,5,33,22,3,2,1,0,2,12,6,4,6,1,4,13,30.8,9,2,2,18,16,0,38,136,373,121,8,621,55.6,4,44.4,2167,957,15,0,11,3,440,31,0,7,14,2,0,0,0,45,15,6,71.4
Watford,Manchester City,2017-09-16,0,0,0,0,7,1,2,0,448,7,22,15,0.5,0.5,0.5,13,0,252,343,73.5,21,250,8,22,11,4979,2267,105,126,83.3,106,134,79.1,34,62,54.8,0.5,5,13,0,0,294,47,6,1,3,10,17,3,2,1,0,2,10,3,5,1,1,4,17,23.5,13,8,7,29,24,1,71,185,195,71,10,448,50.0,11,50.0,1067,504,10,2,12,8,249,19,0,8,6,2,0,1,0,40,11,14,44.0,6,5,1,1,27,9,0,0,808,19,10,10,3.3,2.6,2.4,50,12,602,684,88.0,69,459,42,17,13,10128,3471,286,316,90.5,244,269,90.7,53,66,80.3,1.4,22,46,15,3,643,41,9,3,4,26,15,11,0,3,0,0,9,13,11,5,3,11,22,50.0,11,1,9,29,24,0,53,212,360,245,38,807,76.5,4,23.5,2526,1647,22,10,21,3,599,69,0,6,8,0,1,0,0,49,14,11,56.0
Tottenham Hotspur,Swansea City,2017-09-16,0,0,0,0,26,8,1,0,924,14,4,7,1.1,1.1,0.9,51,0,713,833,85.6,89,555,27,16,7,13004,3966,282,315,89.5,339,380,89.2,73,105,69.5,1.2,19,89,14,2,783,50,7,1,5,42,27,11,3,5,1,0,13,8,3,6,5,3,13,23.1,10,0,7,18,11,0,38,154,404,370,27,924,43.8,9,56.3,2489,1425,23,3,15,8,709,89,0,11,9,0,0,0,0,51,16,13,55.2,0,0,0,0,4,0,3,0,401,17,8,9,0.2,0.2,0.1,4,0,176,277,63.5,13,171,4,13,10,3873,1949,61,74,82.4,67,93,72.0,39,89,43.8,0.1,1,13,0,0,236,41,11,1,0,9,7,1,1,0,0,0,8,14,7,8,2,9,16,56.3,7,4,5,25,52,0,105,194,156,52,5,401,76.9,3,23.1,850,408,2,1,10,11,175,13,0,9,10,0,0,0,0,39,13,16,44.8
Chelsea,Arsenal,2017-09-17,0,0,0,0,13,4,2,1,684,13,13,15,0.8,0.8,0.7,26,0,444,580,76.6,48,386,20,23,14,8330,2700,178,216,82.4,198,229,86.5,51,96,53.1,0.5,10,36,6,1,518,58,17,3,5,16,26,5,1,1,0,4,11,10,6,6,1,3,9,33.3,6,4,11,26,21,1,59,229,306,156,16,684,60.9,9,39.1,2179,1074,13,6,13,10,440,47,0,11,15,4,0,0,0,69,17,20,45.9,0,0,0,0,11,2,3,0,674,19,19,13,1.5,1.5,0.8,19,0,433,552,78.4,33,365,11,9,6,7340,2831,207,237,87.3,175,215,81.4,36,69,52.2,0.6,8,25,5,1,510,40,14,1,6,8,15,1,0,1,0,2,12,15,11,7,1,9,23,39.1,14,6,7,38,28,0,59,214,314,149,10,674,66.7,3,33.3,1692,863,19,1,17,10,431,33,0,15,11,2,0,0,0,59,20,17,54.1
Manchester United,Everton,2017-09-17,4,3,1,1,15,6,1,0,621,14,15,13,3.0,2.3,1.3,26,7,421,525,80.2,40,325,30,20,9,6901,2424,210,232,90.5,142,171,83.0,44,82,53.7,1.0,10,34,7,2,480,43,14,1,5,28,18,4,4,0,0,2,7,10,2,9,3,3,7,42.9,4,2,11,29,13,1,35,126,294,210,26,620,45.0,11,55.0,1819,1035,28,8,7,11,419,40,0,15,13,2,0,0,0,66,14,8,63.6,0,0,0,0,7,3,1,0,645,22,15,8,1.1,1.1,0.3,14,0,436,543,80.3,35,327,9,7,4,7800,2894,191,208,91.8,194,222,87.4,40,80,50.0,0.3,5,31,1,0,489,51,17,0,6,7,19,1,1,0,0,3,11,17,13,5,4,11,20,55.0,9,4,4,37,32,1,71,234,327,86,5,645,57.1,3,42.9,1554,679,6,0,12,11,435,35,0,14,15,3,0,1,0,57,8,14,36.4
